Date,Duration,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE,Notes
2026-03-16 18:25:30,00 hours 58 minutes 40 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-05-04 18:12:22,01 hours 14 minutes 28 seconds,,Overhead Press,1,116.844998958,6,0,0,,
2026-01-05 18:04:06,01 hours 12 minutes 23 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-04-04 10:21:30,00 hours 53 minutes 53 seconds,,Incline Dumbbell Press,1,61.729433412,10,0,0,,
2026-01-10 10:26:15,00 hours 47 minutes 05 seconds,,Bench Press,2,119.049621580,10,0,0,,
2026-07-01 07:32:44,01 hours 07 minutes 33 seconds,,Deadlift,1,330.693393277,5,0,0,,
2026-07-06 18:28:04,01 hours 05 minutes 42 seconds,,Overhead Press,1,99.208017983,5,0,0,,
2026-01-10 10:26:15,00 hours 47 minutes 05 seconds,,Pull Up,2,0,6,0,0,,
2026-08-29 10:16:11,00 hours 46 minutes 12 seconds,,Incline Dumbbell Press,2,70.547923899,10,0,0,,
2026-03-04 07:22:14,01 hours 12 minutes 09 seconds,,Pull Up,0,0,8,0,0,,
2026-08-26 07:17:08,01 hours 19 minutes 02 seconds,,Pull Up,1,0,11,0,0,,
2026-06-08 18:08:58,00 hours 56 minutes 47 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-02-11 07:20:44,01 hours 10 minutes 22 seconds,,Deadlift,0,185.188300235,5,0,0,,
2026-03-06 19:05:09,00 hours 45 minutes 14 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-01-21 07:35:06,01 hours 05 minutes 37 seconds,,Pull Up,0,0,6,0,0,,
2026-08-12 07:36:44,01 hours 15 minutes 20 seconds,,Deadlift,1,330.693393277,5,0,0,,
2026-06-29 18:32:51,01 hours 12 minutes 30 seconds,,Overhead Press,2,99.208017983,6,0,0,,
2026-04-22 07:34:48,01 hours 00 minutes 33 seconds,,Deadlift,0,198.416035967,5,0,0,,
2026-02-04 07:04:32,01 hours 03 minutes 26 seconds,,Squat,2,207.234526454,5,0,0,,
2026-05-04 18:12:22,01 hours 14 minutes 28 seconds,,Bench Press,4,151.016649597,6,0,0,,
2026-08-19 07:16:38,01 hours 02 minutes 54 seconds,,Pull Up,2,0,10,0,0,,
2026-08-03 18:32:07,00 hours 57 minutes 58 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-08-05 07:50:56,01 hours 07 minutes 06 seconds,,Pull Up,0,0,12,0,0,,
2026-07-08 07:15:04,01 hours 13 minutes 13 seconds,,Pull Up,2,0,10,0,0,,
2026-01-12 18:14:40,01 hours 15 minutes 37 seconds,,Barbell Row,0,133.379668622,8,0,0,,
2026-06-29 18:32:51,01 hours 12 minutes 30 seconds,,Barbell Row,2,159.835140084,8,0,0,,
2026-08-31 18:28:43,01 hours 11 minutes 11 seconds,,Barbell Row,0,163.142074017,8,0,0,,
2026-04-27 18:39:51,01 hours 01 minutes 15 seconds,,Barbell Row,1,149.914338286,8,0,0,,
2026-06-08 18:08:58,00 hours 56 minutes 47 seconds,,Barbell Row,0,156.528206151,8,0,0,,
2026-08-21 19:14:16,00 hours 42 minutes 55 seconds,,Lat Pulldown,2,149.914338286,10,0,0,,
2026-06-24 07:49:32,01 hours 03 minutes 28 seconds,,Deadlift,2,330.693393277,5,0,0,,
2026-04-24 19:19:44,00 hours 42 minutes 54 seconds,,Lat Pulldown,0,137.788913866,10,0,0,,
2026-05-06 07:46:23,01 hours 11 minutes 05 seconds,,Pull Up,0,0,11,0,0,,
2026-01-05 18:04:06,01 hours 12 minutes 23 seconds,,Bench Press,4,132.277357311,7,0,0,,
2026-07-20 18:08:14,01 hours 09 minutes 47 seconds,,Bench Press,3,168.653630572,8,0,0,,
2026-08-31 18:28:43,01 hours 11 minutes 11 seconds,,Barbell Row,2,163.142074017,8,0,0,,
2026-05-11 18:39:53,01 hours 14 minutes 00 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-01-21 07:35:06,01 hours 05 minutes 37 seconds,,Deadlift,0,185.188300235,5,0,0,,
2026-05-27 07:09:52,01 hours 19 minutes 38 seconds,,Squat,1,194.006790723,5,0,0,,
2026-08-12 07:36:44,01 hours 15 minutes 20 seconds,,Squat,4,266.759337244,5,0,0,,
2026-04-04 10:21:30,00 hours 53 minutes 53 seconds,,Bench Press,2,130.954583738,10,0,0,,
2026-05-01 19:31:46,00 hours 51 minutes 01 seconds,,Lat Pulldown,2,138.891225177,10,0,0,,
2026-05-06 07:46:23,01 hours 11 minutes 05 seconds,,Deadlift,0,198.416035967,5,0,0,,
2026-05-29 19:30:09,00 hours 51 minutes 35 seconds,,Running,0,0,0,6.0,1980,,
2026-06-15 18:28:38,01 hours 00 minutes 00 seconds,,Overhead Press,2,116.844998958,5,0,0,,
2026-08-26 07:17:08,01 hours 19 minutes 02 seconds,,Pull Up,0,0,12,0,0,,
2026-02-04 07:04:32,01 hours 03 minutes 26 seconds,,Pull Up,1,0,6,0,0,,
2026-08-12 07:36:44,01 hours 15 minutes 20 seconds,,Squat,3,266.759337244,5,0,0,,
2026-08-08 10:49:17,00 hours 50 minutes 48 seconds,,Bench Press,2,153.772427874,10,0,0,,
2026-08-17 18:17:40,00 hours 55 minutes 05 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-02-16 18:30:03,00 hours 57 minutes 46 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-02-04 07:04:32,01 hours 03 minutes 26 seconds,,Romanian Deadlift,2,198.416035967,10,0,0,,
2026-07-20 18:08:14,01 hours 09 minutes 47 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-03-23 18:36:34,00 hours 59 minutes 06 seconds,,Barbell Row,1,144.402781731,8,0,0,,
2026-08-05 07:50:56,01 hours 07 minutes 06 seconds,,Deadlift,1,330.693393277,5,0,0,,
2026-07-01 07:32:44,01 hours 07 minutes 33 seconds,,Squat,2,253.531601513,5,0,0,,
2026-02-18 07:44:41,01 hours 09 minutes 36 seconds,,Deadlift,1,308.647167059,5,0,0,,
2026-05-15 19:41:53,00 hours 42 minutes 42 seconds,,Lat Pulldown,0,141.095847798,10,0,0,,
2026-02-20 19:43:18,00 hours 54 minutes 45 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-08-07 19:05:17,00 hours 48 minutes 02 seconds,,Lat Pulldown,2,149.914338286,10,0,0,,
2026-04-27 18:39:51,01 hours 01 minutes 15 seconds,,Barbell Row,2,149.914338286,8,0,0,,
2026-02-25 07:08:25,01 hours 07 minutes 25 seconds,,Squat,0,106.924197160,8,0,0,,
2026-08-05 07:50:56,01 hours 07 minutes 06 seconds,,Pull Up,1,0,11,0,0,,
2026-04-22 07:34:48,01 hours 00 minutes 33 seconds,,Dead Hang,0,0,0,0,62,,
2026-06-22 18:15:17,01 hours 01 minutes 02 seconds,,Barbell Row,2,158.732828773,8,0,0,,
2026-05-22 19:47:46,00 hours 42 minutes 10 seconds,,Lat Pulldown,1,142.198159109,10,0,0,,
2026-08-08 10:49:17,00 hours 50 minutes 48 seconds,,Incline Dumbbell Press,1,70.547923899,10,0,0,,
2026-01-28 07:20:37,01 hours 14 minutes 59 seconds,,Squat,2,205.029903832,5,0,0,,
2026-05-06 07:46:23,01 hours 11 minutes 05 seconds,,Pull Up,2,0,9,0,0,,
2026-02-02 18:21:18,01 hours 09 minutes 38 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-07-22 07:06:56,01 hours 12 minutes 31 seconds,,Deadlift,2,330.693393277,5,0,0,,
2026-06-01 18:46:06,01 hours 15 minutes 33 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-08-26 07:17:08,01 hours 19 minutes 02 seconds,,Squat,4,271.168582488,5,0,0,,
2026-01-21 07:35:06,01 hours 05 minutes 37 seconds,,Squat,1,162.260224968,5,0,0,,
2026-02-09 18:48:36,01 hours 12 minutes 50 seconds,,Overhead Press,2,104.719574538,5,0,0,,
2026-01-19 18:34:36,00 hours 58 minutes 19 seconds,,Bench Press,3,134.481979933,8,0,0,,
2026-06-17 07:49:11,01 hours 04 minutes 09 seconds,,Squat,0,124.561178135,8,0,0,,
2026-01-14 07:03:37,01 hours 18 minutes 25 seconds,,Pull Up,2,0,4,0,0,,
2026-01-21 07:35:06,01 hours 05 minutes 37 seconds,,Romanian Deadlift,2,198.416035967,10,0,0,,
2026-03-20 19:13:10,00 hours 54 minutes 07 seconds,,Lat Pulldown,0,132.277357311,10,0,0,,
2026-01-31 10:50:44,00 hours 50 minutes 49 seconds,,Pull Up,1,0,7,0,0,,
2026-03-02 18:35:45,01 hours 03 minutes 26 seconds,,Overhead Press,2,108.026508471,6,0,0,,
2026-04-24 19:19:44,00 hours 42 minutes 54 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-04-25 10:16:58,00 hours 56 minutes 10 seconds,,Incline Dumbbell Press,2,65.036367345,10,0,0,,
2026-03-30 18:07:54,00 hours 58 minutes 31 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-07-29 07:46:01,01 hours 11 minutes 21 seconds,,Pull Up,1,0,11,0,0,,
2026-07-06 18:28:04,01 hours 05 minutes 42 seconds,,Bench Press,2,166.449007950,8,0,0,,
2026-03-16 18:25:30,00 hours 58 minutes 40 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-05-13 07:30:22,01 hours 20 minutes 51 seconds,,Squat,3,238.099243160,5,0,0,,
2026-01-31 10:50:44,00 hours 50 minutes 49 seconds,,Pull Up,0,0,7,0,0,,
2026-03-14 10:32:29,00 hours 46 minutes 57 seconds,,Incline Dumbbell Press,1,58.422499479,10,0,0,,
2026-08-19 07:16:38,01 hours 02 minutes 54 seconds,,Squat,1,215.171167893,5,0,0,,
2026-04-04 10:21:30,00 hours 53 minutes 53 seconds,,Pull Up,1,0,10,0,0,,
2026-05-18 18:50:21,01 hours 15 minutes 05 seconds,,Overhead Press,0,116.844998958,6,0,0,,
2026-03-09 18:37:16,01 hours 00 minutes 18 seconds,,Overhead Press,2,109.128819782,6,0,0,,
2026-07-24 19:10:10,00 hours 47 minutes 45 seconds,,Running,0,0,0,6.4,2050,,
2026-03-02 18:35:45,01 hours 03 minutes 26 seconds,,Bench Press,4,141.095847798,7,0,0,,
2026-03-02 18:35:45,01 hours 03 minutes 26 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-02-16 18:30:03,00 hours 57 minutes 46 seconds,,Bench Press,1,104.168418882,6,0,0,,
2026-01-30 19:29:19,00 hours 51 minutes 15 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-02-25 07:08:25,01 hours 07 minutes 25 seconds,,Romanian Deadlift,2,198.416035967,10,0,0,,
2026-01-05 18:04:06,01 hours 12 minutes 23 seconds,,Overhead Press,0,99.208017983,5,0,0,,
2026-02-04 07:04:32,01 hours 03 minutes 26 seconds,,Deadlift,2,308.647167059,5,0,0,,
2026-08-19 07:16:38,01 hours 02 minutes 54 seconds,,Pull Up,0,0,12,0,0,,
2026-08-10 18:09:58,01 hours 12 minutes 32 seconds,,Bench Press,4,170.858253193,6,0,0,,
2026-04-01 07:29:30,01 hours 15 minutes 19 seconds,,Pull Up,0,0,10,0,0,,
2026-08-29 10:16:11,00 hours 46 minutes 12 seconds,,Bench Press,1,153.772427874,10,0,0,,
2026-06-08 18:08:58,00 hours 56 minutes 47 seconds,,Barbell Row,2,156.528206151,8,0,0,,
2026-03-13 19:23:08,00 hours 50 minutes 44 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-05-27 07:09:52,01 hours 19 minutes 38 seconds,,Squat,0,121.254244202,8,0,0,,
2026-06-03 07:47:27,01 hours 04 minutes 55 seconds,,Pull Up,2,0,10,0,0,,
2026-01-21 07:35:06,01 hours 05 minutes 37 seconds,,Pull Up,1,0,5,0,0,,
2026-02-13 19:38:37,00 hours 55 minutes 51 seconds,,Plank,0,0,0,0,65,,
2026-05-22 19:47:46,00 hours 42 minutes 10 seconds,,Lat Pulldown,2,142.198159109,10,0,0,,
2026-08-05 07:50:56,01 hours 07 minutes 06 seconds,,Pull Up,2,0,10,0,0,,
2026-05-25 18:37:51,01 hours 09 minutes 41 seconds,,Bench Press,0,77.161791765,12,0,0,,
2026-07-29 07:46:01,01 hours 11 minutes 21 seconds,,Squat,2,262.350092000,5,0,0,,
2026-07-22 07:06:56,01 hours 12 minutes 31 seconds,,Pull Up,0,0,12,0,0,,
2026-02-21 10:24:01,00 hours 56 minutes 29 seconds,,Incline Dumbbell Press,2,55.115565546,10,0,0,,
2026-03-02 18:35:45,01 hours 03 minutes 26 seconds,,Bench Press,1,105.821885849,6,0,0,,
2026-02-18 07:44:41,01 hours 09 minutes 36 seconds,,Dead Hang,0,0,0,0,49,,
2026-01-10 10:26:15,00 hours 47 minutes 05 seconds,,Pull Up,1,0,6,0,0,,
2026-05-08 19:14:14,00 hours 43 minutes 30 seconds,,Lat Pulldown,1,139.993536487,10,0,0,,
2026-03-04 07:22:14,01 hours 12 minutes 09 seconds,,Deadlift,1,308.647167059,5,0,0,,
2026-02-21 10:24:01,00 hours 56 minutes 29 seconds,,Bench Press,1,125.002102659,10,0,0,,
2026-05-29 19:30:09,00 hours 51 minutes 35 seconds,,Lat Pulldown,1,143.300470420,10,0,0,,
2026-03-04 07:22:14,01 hours 12 minutes 09 seconds,,Romanian Deadlift,2,198.416035967,10,0,0,,
2026-05-06 07:46:23,01 hours 11 minutes 05 seconds,,Squat,3,235.894620538,5,0,0,,
2026-05-11 18:39:53,01 hours 14 minutes 00 seconds,,Overhead Press,2,116.844998958,6,0,0,,
2026-02-06 19:10:09,00 hours 50 minutes 59 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-06-01 18:46:06,01 hours 15 minutes 33 seconds,,Barbell Row,1,155.425894840,8,0,0,,
2026-06-22 18:15:17,01 hours 01 minutes 02 seconds,,Barbell Row,1,158.732828773,8,0,0,,
2026-01-14 07:03:37,01 hours 18 minutes 25 seconds,,Squat,4,200.620658588,5,0,0,,
2026-03-27 19:13:09,00 hours 52 minutes 40 seconds,,Lat Pulldown,2,133.379668622,10,0,0,,
2026-08-03 18:32:07,00 hours 57 minutes 58 seconds,,Barbell Row,2,163.142074017,8,0,0,,
2026-03-11 07:00:26,01 hours 04 minutes 34 seconds,,Romanian Deadlift,2,198.416035967,10,0,0,,
2026-01-10 10:26:15,00 hours 47 minutes 05 seconds,,Incline Dumbbell Press,1,48.501697681,10,0,0,,
2026-03-16 18:25:30,00 hours 58 minutes 40 seconds,,Overhead Press,0,110.231131093,6,0,0,,
2026-05-11 18:39:53,01 hours 14 minutes 00 seconds,,Bench Press,3,152.118960908,8,0,0,,
2026-02-16 18:30:03,00 hours 57 minutes 46 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-08-24 18:35:59,01 hours 08 minutes 58 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-08-31 18:28:43,01 hours 11 minutes 11 seconds,,Bench Press,3,170.858253193,8,0,0,,
2026-08-31 18:28:43,01 hours 11 minutes 11 seconds,,Overhead Press,0,99.208017983,6,0,0,,
2026-03-30 18:07:54,00 hours 58 minutes 31 seconds,,Barbell Row,0,145.505093042,8,0,0,,
2026-03-09 18:37:16,01 hours 00 minutes 18 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-03-02 18:35:45,01 hours 03 minutes 26 seconds,,Overhead Press,0,108.026508471,6,0,0,,
2026-06-26 19:35:48,00 hours 40 minutes 57 seconds,,Dumbbell Lateral Raise,2,26.455471462,15,0,0,,
2026-03-25 07:23:01,01 hours 19 minutes 04 seconds,,Squat,0,111.333442403,8,0,0,,
2026-08-31 18:28:43,01 hours 11 minutes 11 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-07-22 07:06:56,01 hours 12 minutes 31 seconds,,Squat,4,260.145469378,5,0,0,,
2026-07-29 07:46:01,01 hours 11 minutes 21 seconds,,Deadlift,1,330.693393277,5,0,0,,
2026-06-15 18:28:38,01 hours 00 minutes 00 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-07-03 19:16:53,00 hours 46 minutes 28 seconds,,Lat Pulldown,2,148.812026975,10,0,0,,
2026-08-14 19:05:03,00 hours 48 minutes 51 seconds,,Plank,0,0,0,0,91,,
2026-06-17 07:49:11,01 hours 04 minutes 09 seconds,,Deadlift,2,330.693393277,5,0,0,,
2026-02-27 19:31:10,00 hours 42 minutes 28 seconds,,Lat Pulldown,0,128.970423378,10,0,0,,
2026-03-09 18:37:16,01 hours 00 minutes 18 seconds,,Barbell Row,0,142.198159109,8,0,0,,
2026-03-13 19:23:08,00 hours 50 minutes 44 seconds,,Running,0,0,0,5.45,1870,,
2026-06-29 18:32:51,01 hours 12 minutes 30 seconds,,Bench Press,2,165.346696639,8,0,0,,
2026-04-27 18:39:51,01 hours 01 minutes 15 seconds,,Barbell Row,0,149.914338286,8,0,0,,
2026-01-26 18:31:27,01 hours 12 minutes 49 seconds,,Barbell Row,1,135.584291244,8,0,0,,
2026-05-29 19:30:09,00 hours 51 minutes 35 seconds,,Lat Pulldown,2,143.300470420,10,0,0,,
2026-03-06 19:05:09,00 hours 45 minutes 14 seconds,,Plank,0,0,0,0,68,,
2026-07-06 18:28:04,01 hours 05 minutes 42 seconds,,Barbell Row,2,160.937451395,8,0,0,,
2026-08-28 19:33:07,00 hours 47 minutes 10 seconds,,Dumbbell Lateral Raise,1,26.455471462,15,0,0,,
2026-01-16 19:03:02,00 hours 47 minutes 35 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-08-21 19:14:16,00 hours 42 minutes 55 seconds,,Dumbbell Lateral Raise,0,26.455471462,15,0,0,,
2026-05-25 18:37:51,01 hours 09 minutes 41 seconds,,Overhead Press,2,116.844998958,5,0,0,,
2026-08-17 18:17:40,00 hours 55 minutes 05 seconds,,Overhead Press,0,99.208017983,5,0,0,,
2026-03-23 18:36:34,00 hours 59 minutes 06 seconds,,Overhead Press,2,111.333442403,5,0,0,,
2026-07-27 18:12:20,01 hours 06 minutes 05 seconds,,Bench Press,1,127.316956412,6,0,0,,
2026-07-10 19:42:50,00 hours 49 minutes 07 seconds,,Dumbbell Lateral Raise,1,26.455471462,15,0,0,,
2026-03-11 07:00:26,01 hours 04 minutes 34 seconds,,Pull Up,2,0,7,0,0,,
2026-05-18 18:50:21,01 hours 15 minutes 05 seconds,,Bench Press,0,76.610636109,12,0,0,,
2026-05-27 07:09:52,01 hours 19 minutes 38 seconds,,Squat,3,242.508488403,5,0,0,,
2026-08-14 19:05:03,00 hours 48 minutes 51 seconds,,Running,0,0,0,6.55,2082,,
2026-03-27 19:13:09,00 hours 52 minutes 40 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-06-06 10:13:32,00 hours 54 minutes 15 seconds,,Pull Up,0,0,12,0,0,,
2026-07-01 07:32:44,01 hours 07 minutes 33 seconds,,Squat,3,253.531601513,5,0,0,,
2026-02-04 07:04:32,01 hours 03 minutes 26 seconds,,Romanian Deadlift,1,198.416035967,10,0,0,,
2026-02-06 19:10:09,00 hours 50 minutes 59 seconds,,Running,0,0,0,5.2,1815,,
2026-03-04 07:22:14,01 hours 12 minutes 09 seconds,,Squat,0,108.026508471,8,0,0,,
2026-02-02 18:21:18,01 hours 09 minutes 38 seconds,,Bench Press,3,136.686602555,8,0,0,,
2026-01-16 19:03:02,00 hours 47 minutes 35 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-01-23 19:36:23,00 hours 46 minutes 06 seconds,,Lat Pulldown,2,123.458866824,10,0,0,,
2026-02-27 19:31:10,00 hours 42 minutes 28 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-06-27 10:04:20,00 hours 59 minutes 39 seconds,,Bench Press,2,147.819946795,10,0,0,,
2026-05-29 19:30:09,00 hours 51 minutes 35 seconds,,Dumbbell Lateral Raise,2,26.455471462,15,0,0,,
2026-08-10 18:09:58,01 hours 12 minutes 32 seconds,,Barbell Row,1,163.142074017,8,0,0,,
2026-01-14 07:03:37,01 hours 18 minutes 25 seconds,,Squat,1,160.496526871,5,0,0,,
2026-01-12 18:14:40,01 hours 15 minutes 37 seconds,,Barbell Row,2,133.379668622,8,0,0,,
2026-03-18 07:25:12,01 hours 01 minutes 04 seconds,,Deadlift,0,185.188300235,5,0,0,,
2026-01-28 07:20:37,01 hours 14 minutes 59 seconds,,Pull Up,0,0,7,0,0,,
2026-05-04 18:12:22,01 hours 14 minutes 28 seconds,,Barbell Row,2,151.016649597,8,0,0,,
2026-01-07 07:37:58,01 hours 01 minutes 32 seconds,,Romanian Deadlift,2,198.416035967,10,0,0,,
2026-02-11 07:20:44,01 hours 10 minutes 22 seconds,,Squat,1,167.551319261,5,0,0,,
2026-01-12 18:14:40,01 hours 15 minutes 37 seconds,,Overhead Press,1,100.310329294,5,0,0,,
2026-07-22 07:06:56,01 hours 12 minutes 31 seconds,,Squat,2,260.145469378,5,0,0,,
2026-01-30 19:29:19,00 hours 51 minutes 15 seconds,,Running,0,0,0,5.15,1804,,
2026-05-04 18:12:22,01 hours 14 minutes 28 seconds,,Barbell Row,1,151.016649597,8,0,0,,
2026-01-12 18:14:40,01 hours 15 minutes 37 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-05-18 18:50:21,01 hours 15 minutes 05 seconds,,Bench Press,1,114.915954164,6,0,0,,
2026-03-18 07:25:12,01 hours 01 minutes 04 seconds,,Deadlift,2,308.647167059,5,0,0,,
2026-08-26 07:17:08,01 hours 19 minutes 02 seconds,,Squat,2,271.168582488,5,0,0,,
2026-06-10 07:22:42,01 hours 14 minutes 37 seconds,,Pull Up,2,0,10,0,0,,
2026-02-04 07:04:32,01 hours 03 minutes 26 seconds,,Pull Up,0,0,7,0,0,,
2026-05-06 07:46:23,01 hours 11 minutes 05 seconds,,Deadlift,2,330.693393277,5,0,0,,
2026-05-27 07:09:52,01 hours 19 minutes 38 seconds,,Deadlift,0,198.416035967,5,0,0,,
2026-08-03 18:32:07,00 hours 57 minutes 58 seconds,,Overhead Press,2,99.208017983,6,0,0,,
2026-06-12 19:33:52,00 hours 53 minutes 58 seconds,,Lat Pulldown,1,145.505093042,10,0,0,,
2026-02-25 07:08:25,01 hours 07 minutes 25 seconds,,Squat,2,213.848394319,5,0,0,,
2026-08-12 07:36:44,01 hours 15 minutes 20 seconds,,Squat,0,133.379668622,8,0,0,,
2026-02-11 07:20:44,01 hours 10 minutes 22 seconds,,Romanian Deadlift,1,198.416035967,10,0,0,,
2026-08-17 18:17:40,00 hours 55 minutes 05 seconds,,Overhead Press,1,99.208017983,6,0,0,,
2026-02-13 19:38:37,00 hours 55 minutes 51 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-06-01 18:46:06,01 hours 15 minutes 33 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-06-17 07:49:11,01 hours 04 minutes 09 seconds,,Deadlift,1,330.693393277,5,0,0,,
2026-02-09 18:48:36,01 hours 12 minutes 50 seconds,,Bench Press,2,137.788913866,8,0,0,,
2026-04-01 07:29:30,01 hours 15 minutes 19 seconds,,Pull Up,2,0,8,0,0,,
2026-02-09 18:48:36,01 hours 12 minutes 50 seconds,,Barbell Row,2,137.788913866,8,0,0,,
2026-01-14 07:03:37,01 hours 18 minutes 25 seconds,,Romanian Deadlift,1,198.416035967,10,0,0,,
2026-08-17 18:17:40,00 hours 55 minutes 05 seconds,,Barbell Row,2,163.142074017,8,0,0,,
2026-02-23 18:03:49,01 hours 01 minutes 18 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-08-10 18:09:58,01 hours 12 minutes 32 seconds,,Overhead Press,2,99.208017983,6,0,0,,
2026-02-06 19:10:09,00 hours 50 minutes 59 seconds,,Plank,0,0,0,0,64,,
2026-03-14 10:32:29,00 hours 46 minutes 57 seconds,,Pull Up,2,0,9,0,0,,
2026-06-12 19:33:52,00 hours 53 minutes 58 seconds,,Lat Pulldown,2,145.505093042,10,0,0,,
2026-03-09 18:37:16,01 hours 00 minutes 18 seconds,,Dumbbell Lateral Raise,0,22.046226218,15,0,0,,
2026-08-03 18:32:07,00 hours 57 minutes 58 seconds,,Bench Press,2,170.858253193,8,0,0,,
2026-05-27 07:09:52,01 hours 19 minutes 38 seconds,,Deadlift,2,330.693393277,5,0,0,,
2026-06-22 18:15:17,01 hours 01 minutes 02 seconds,,Overhead Press,0,99.208017983,6,0,0,,
2026-05-22 19:47:46,00 hours 42 minutes 10 seconds,,Dumbbell Lateral Raise,2,22.046226218,15,0,0,,
2026-01-09 19:13:05,00 hours 41 minutes 27 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-04-01 07:29:30,01 hours 15 minutes 19 seconds,,Romanian Deadlift,2,198.416035967,10,0,0,,
2026-02-13 19:38:37,00 hours 55 minutes 51 seconds,,Running,0,0,0,5.25,1827,,
2026-08-24 18:35:59,01 hours 08 minutes 58 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-03-18 07:25:12,01 hours 01 minutes 04 seconds,,Dead Hang,0,0,0,0,55,,
2026-05-18 18:50:21,01 hours 15 minutes 05 seconds,,Bench Press,3,153.221272219,8,0,0,,
2026-02-13 19:38:37,00 hours 55 minutes 51 seconds,,Lat Pulldown,0,126.765800756,10,0,0,,
2026-02-18 07:44:41,01 hours 09 minutes 36 seconds,,Romanian Deadlift,1,198.416035967,10,0,0,,
2026-01-19 18:34:36,00 hours 58 minutes 19 seconds,,Bench Press,0,67.240989966,12,0,0,,
2026-03-18 07:25:12,01 hours 01 minutes 04 seconds,,Romanian Deadlift,2,198.416035967,10,0,0,,
2026-06-10 07:22:42,01 hours 14 minutes 37 seconds,,Dead Hang,0,0,0,0,73,,
2026-05-18 18:50:21,01 hours 15 minutes 05 seconds,,Overhead Press,2,116.844998958,6,0,0,,
2026-06-22 18:15:17,01 hours 01 minutes 02 seconds,,Barbell Row,0,158.732828773,8,0,0,,
2026-02-06 19:10:09,00 hours 50 minutes 59 seconds,,Lat Pulldown,2,125.663489445,10,0,0,,
2026-06-17 07:49:11,01 hours 04 minutes 09 seconds,,Squat,4,249.122356269,5,0,0,,
2026-01-12 18:14:40,01 hours 15 minutes 37 seconds,,Overhead Press,2,100.310329294,5,0,0,,
2026-02-25 07:08:25,01 hours 07 minutes 25 seconds,,Dead Hang,0,0,0,0,50,,
2026-05-15 19:41:53,00 hours 42 minutes 42 seconds,,Lat Pulldown,1,141.095847798,10,0,0,,
2026-05-25 18:37:51,01 hours 09 minutes 41 seconds,,Barbell Row,2,154.323583530,8,0,0,,
2026-03-18 07:25:12,01 hours 01 minutes 04 seconds,,Squat,1,176.369809748,5,0,0,,
2026-08-05 07:50:56,01 hours 07 minutes 06 seconds,,Squat,0,132.277357311,8,0,0,,
2026-02-16 18:30:03,00 hours 57 minutes 46 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
2026-06-26 19:35:48,00 hours 40 minutes 57 seconds,,Plank,0,0,0,0,84,,
2026-02-16 18:30:03,00 hours 57 minutes 46 seconds,,Bench Press,0,69.445612588,12,0,0,,
2026-04-20 18:33:09,01 hours 06 minutes 44 seconds,,Dumbbell Lateral Raise,1,22.046226218,15,0,0,,
